target_id,rank,score,method,ref_path,pred_path,rmsd,n_atoms,alignment_method,ref_atoms,pred_atoms,success,error
3vws__1__1.A__1.D_1.E,7,0.64,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3vws__1__1.A__1.D_1.E/3vws__1__1.A__1.D_1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3vws__1__1.A__1.D_1.E/rank7_score0.64.sdf,0.7974101428196485,24,global,24,24,True,
3vws__1__1.A__1.D_1.E,4,0.74,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3vws__1__1.A__1.D_1.E/3vws__1__1.A__1.D_1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3vws__1__1.A__1.D_1.E/rank4_score0.74.sdf,0.3544219746270317,24,global,24,24,True,
3vws__1__1.A__1.D_1.E,1,0.84,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3vws__1__1.A__1.D_1.E/3vws__1__1.A__1.D_1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3vws__1__1.A__1.D_1.E/rank1_score0.84.sdf,1.081243497993572,24,global,24,24,True,
3vws__1__1.A__1.D_1.E,2,0.83,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3vws__1__1.A__1.D_1.E/3vws__1__1.A__1.D_1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3vws__1__1.A__1.D_1.E/rank2_score0.83.sdf,2.3065926050736985,24,global,24,24,True,
4bcc__1__1.A__1.B_1.F,9,0.31,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4bcc__1__1.A__1.B_1.F/4bcc__1__1.A__1.B_1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4bcc__1__1.A__1.B_1.F/rank9_score0.31.sdf,2.0855953870261916,39,global,39,39,True,
4bcc__1__1.A__1.B_1.F,3,0.51,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4bcc__1__1.A__1.B_1.F/4bcc__1__1.A__1.B_1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4bcc__1__1.A__1.B_1.F/rank3_score0.51.sdf,1.8809866673704276,39,global,39,39,True,
4bcc__1__1.A__1.B_1.F,4,0.43,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4bcc__1__1.A__1.B_1.F/4bcc__1__1.A__1.B_1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4bcc__1__1.A__1.B_1.F/rank4_score0.43.sdf,2.280744303645898,39,global,39,39,True,
4bcc__1__1.A__1.B_1.F,7,0.34,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4bcc__1__1.A__1.B_1.F/4bcc__1__1.A__1.B_1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4bcc__1__1.A__1.B_1.F/rank7_score0.34.sdf,2.671655144943807,39,global,39,39,True,
4bcc__1__1.A__1.B_1.F,6,0.38,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4bcc__1__1.A__1.B_1.F/4bcc__1__1.A__1.B_1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4bcc__1__1.A__1.B_1.F/rank6_score0.38.sdf,1.8411064693485293,39,global,39,39,True,
4bcc__1__1.A__1.B_1.F,5,0.41,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4bcc__1__1.A__1.B_1.F/4bcc__1__1.A__1.B_1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4bcc__1__1.A__1.B_1.F/rank5_score0.41.sdf,1.5575658013539713,39,global,39,39,True,
4bcc__1__1.A__1.B_1.F,1,0.57,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4bcc__1__1.A__1.B_1.F/4bcc__1__1.A__1.B_1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4bcc__1__1.A__1.B_1.F/rank1_score0.57.sdf,1.5149310345078781,39,global,39,39,True,
4bcc__1__1.A__1.B_1.F,8,0.31,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4bcc__1__1.A__1.B_1.F/4bcc__1__1.A__1.B_1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4bcc__1__1.A__1.B_1.F/rank8_score0.31.sdf,1.6462264188208822,39,global,39,39,True,
4bcc__1__1.A__1.B_1.F,2,0.56,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4bcc__1__1.A__1.B_1.F/4bcc__1__1.A__1.B_1.F_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4bcc__1__1.A__1.B_1.F/rank2_score0.56.sdf,1.6104339237627479,39,global,39,39,True,
5bys__1__1.A__1.C_1.H,3,0.41,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5bys__1__1.A__1.C_1.H/5bys__1__1.A__1.C_1.H_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/5bys__1__1.A__1.C_1.H/rank3_score0.41.sdf,0.11374999405610292,17,global,17,17,True,
5bys__1__1.A__1.C_1.H,8,0.28,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5bys__1__1.A__1.C_1.H/5bys__1__1.A__1.C_1.H_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/5bys__1__1.A__1.C_1.H/rank8_score0.28.sdf,0.12468146907183286,17,global,17,17,True,
5bys__1__1.A__1.C_1.H,9,0.26,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5bys__1__1.A__1.C_1.H/5bys__1__1.A__1.C_1.H_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/5bys__1__1.A__1.C_1.H/rank9_score0.26.sdf,0.1352600724039239,17,global,17,17,True,
5bys__1__1.A__1.C_1.H,4,0.37,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5bys__1__1.A__1.C_1.H/5bys__1__1.A__1.C_1.H_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/5bys__1__1.A__1.C_1.H/rank4_score0.37.sdf,0.061152372625855114,17,global,17,17,True,
5bys__1__1.A__1.C_1.H,6,0.29,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5bys__1__1.A__1.C_1.H/5bys__1__1.A__1.C_1.H_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/5bys__1__1.A__1.C_1.H/rank6_score0.29.sdf,0.1444656052732485,17,global,17,17,True,
5bys__1__1.A__1.C_1.H,5,0.37,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5bys__1__1.A__1.C_1.H/5bys__1__1.A__1.C_1.H_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/5bys__1__1.A__1.C_1.H/rank5_score0.37.sdf,0.03674909011160268,17,global,17,17,True,
5bys__1__1.A__1.C_1.H,7,0.28,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5bys__1__1.A__1.C_1.H/5bys__1__1.A__1.C_1.H_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/5bys__1__1.A__1.C_1.H/rank7_score0.28.sdf,0.09158431428523134,17,global,17,17,True,
5bys__1__1.A__1.C_1.H,1,0.54,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5bys__1__1.A__1.C_1.H/5bys__1__1.A__1.C_1.H_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/5bys__1__1.A__1.C_1.H/rank1_score0.54.sdf,0.08808985570215082,17,global,17,17,True,
5bys__1__1.A__1.C_1.H,2,0.41,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/5bys__1__1.A__1.C_1.H/5bys__1__1.A__1.C_1.H_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/5bys__1__1.A__1.C_1.H/rank2_score0.41.sdf,0.09721170538386689,17,global,17,17,True,
1m4i__1__1.A__1.D,5,0.48,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1m4i__1__1.A__1.D/1m4i__1__1.A__1.D_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1m4i__1__1.A__1.D/rank5_score0.48.sdf,2.461962068406869,33,global,33,33,True,
1m4i__1__1.A__1.D,4,0.51,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1m4i__1__1.A__1.D/1m4i__1__1.A__1.D_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1m4i__1__1.A__1.D/rank4_score0.51.sdf,2.621716673869591,33,global,33,33,True,
1m4i__1__1.A__1.D,7,0.44,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1m4i__1__1.A__1.D/1m4i__1__1.A__1.D_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1m4i__1__1.A__1.D/rank7_score0.44.sdf,2.780896148138363,33,global,33,33,True,
1m4i__1__1.A__1.D,3,0.51,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1m4i__1__1.A__1.D/1m4i__1__1.A__1.D_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1m4i__1__1.A__1.D/rank3_score0.51.sdf,2.3961977595917734,33,global,33,33,True,
1m4i__1__1.A__1.D,2,0.63,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1m4i__1__1.A__1.D/1m4i__1__1.A__1.D_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1m4i__1__1.A__1.D/rank2_score0.63.sdf,0.4395115924818964,33,global,33,33,True,
1m4i__1__1.A__1.D,1,0.64,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1m4i__1__1.A__1.D/1m4i__1__1.A__1.D_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1m4i__1__1.A__1.D/rank1_score0.64.sdf,1.2649872314478154,33,global,33,33,True,
1m4i__1__1.A__1.D,8,0.43,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1m4i__1__1.A__1.D/1m4i__1__1.A__1.D_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1m4i__1__1.A__1.D/rank8_score0.43.sdf,1.5480638239135731,33,global,33,33,True,
1m4i__1__1.A__1.D,9,0.39,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1m4i__1__1.A__1.D/1m4i__1__1.A__1.D_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1m4i__1__1.A__1.D/rank9_score0.39.sdf,2.0056713580167176,33,global,33,33,True,
1m4i__1__1.A__1.D,6,0.47,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1m4i__1__1.A__1.D/1m4i__1__1.A__1.D_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1m4i__1__1.A__1.D/rank6_score0.47.sdf,2.3996800186067975,33,global,33,33,True,
1nup__1__1.A_1.B__1.E,3,0.95,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1nup__1__1.A_1.B__1.E/1nup__1__1.A_1.B__1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1nup__1__1.A_1.B__1.E/rank3_score0.95.sdf,1.285536740936876,22,global,22,22,True,
1nup__1__1.A_1.B__1.E,5,0.61,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1nup__1__1.A_1.B__1.E/1nup__1__1.A_1.B__1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1nup__1__1.A_1.B__1.E/rank5_score0.61.sdf,2.073830145012815,22,global,22,22,True,
1nup__1__1.A_1.B__1.E,9,0.18,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1nup__1__1.A_1.B__1.E/1nup__1__1.A_1.B__1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1nup__1__1.A_1.B__1.E/rank9_score0.18.sdf,1.2847049875665022,22,global,22,22,True,
1nup__1__1.A_1.B__1.E,2,0.98,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1nup__1__1.A_1.B__1.E/1nup__1__1.A_1.B__1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1nup__1__1.A_1.B__1.E/rank2_score0.98.sdf,0.40863452607471773,22,global,22,22,True,
1nup__1__1.A_1.B__1.E,1,0.99,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1nup__1__1.A_1.B__1.E/1nup__1__1.A_1.B__1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1nup__1__1.A_1.B__1.E/rank1_score0.99.sdf,0.9955862964286377,22,global,22,22,True,
1nup__1__1.A_1.B__1.E,6,0.61,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1nup__1__1.A_1.B__1.E/1nup__1__1.A_1.B__1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1nup__1__1.A_1.B__1.E/rank6_score0.61.sdf,0.5503812259871492,22,global,22,22,True,
1nup__1__1.A_1.B__1.E,7,0.35,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1nup__1__1.A_1.B__1.E/1nup__1__1.A_1.B__1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1nup__1__1.A_1.B__1.E/rank7_score0.35.sdf,1.985423564538803,22,global,22,22,True,
1nup__1__1.A_1.B__1.E,4,0.75,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1nup__1__1.A_1.B__1.E/1nup__1__1.A_1.B__1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1nup__1__1.A_1.B__1.E/rank4_score0.75.sdf,1.662010866808517,22,global,22,22,True,
1nup__1__1.A_1.B__1.E,8,0.31,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/1nup__1__1.A_1.B__1.E/1nup__1__1.A_1.B__1.E_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/1nup__1__1.A_1.B__1.E/rank8_score0.31.sdf,1.0111324652671458,22,global,22,22,True,
3qkv__1__1.A__1.C,3,0.54,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3qkv__1__1.A__1.C/3qkv__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3qkv__1__1.A__1.C/rank3_score0.54.sdf,0.14092981925728776,18,global,18,18,True,
3qkv__1__1.A__1.C,1,0.66,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3qkv__1__1.A__1.C/3qkv__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3qkv__1__1.A__1.C/rank1_score0.66.sdf,0.5623833687090442,18,global,18,18,True,
3qkv__1__1.A__1.C,2,0.61,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3qkv__1__1.A__1.C/3qkv__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3qkv__1__1.A__1.C/rank2_score0.61.sdf,0.4095361631428259,18,global,18,18,True,
3qkv__1__1.A__1.C,9,0.34,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3qkv__1__1.A__1.C/3qkv__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3qkv__1__1.A__1.C/rank9_score0.34.sdf,0.5049688886081887,18,global,18,18,True,
3qkv__1__1.A__1.C,7,0.36,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3qkv__1__1.A__1.C/3qkv__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3qkv__1__1.A__1.C/rank7_score0.36.sdf,0.47699151796015904,18,global,18,18,True,
3qkv__1__1.A__1.C,5,0.38,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3qkv__1__1.A__1.C/3qkv__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3qkv__1__1.A__1.C/rank5_score0.38.sdf,0.22862466931043107,18,global,18,18,True,
3qkv__1__1.A__1.C,6,0.37,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3qkv__1__1.A__1.C/3qkv__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3qkv__1__1.A__1.C/rank6_score0.37.sdf,0.1746219004439594,18,global,18,18,True,
3qkv__1__1.A__1.C,8,0.35,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3qkv__1__1.A__1.C/3qkv__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3qkv__1__1.A__1.C/rank8_score0.35.sdf,0.1582370921549494,18,global,18,18,True,
3qkv__1__1.A__1.C,4,0.49,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/3qkv__1__1.A__1.C/3qkv__1__1.A__1.C_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/3qkv__1__1.A__1.C/rank4_score0.49.sdf,0.4873428894468139,18,global,18,18,True,
7k4i__1__1.B__1.J_1.K_1.L,3,0.57,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7k4i__1__1.B__1.J_1.K_1.L/7k4i__1__1.B__1.J_1.K_1.L_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/7k4i__1__1.B__1.J_1.K_1.L/rank3_score0.57.sdf,0.6248481774512105,17,global,17,17,True,
7k4i__1__1.B__1.J_1.K_1.L,2,0.61,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7k4i__1__1.B__1.J_1.K_1.L/7k4i__1__1.B__1.J_1.K_1.L_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/7k4i__1__1.B__1.J_1.K_1.L/rank2_score0.61.sdf,0.4571066343996418,17,global,17,17,True,
7k4i__1__1.B__1.J_1.K_1.L,4,0.25,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7k4i__1__1.B__1.J_1.K_1.L/7k4i__1__1.B__1.J_1.K_1.L_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/7k4i__1__1.B__1.J_1.K_1.L/rank4_score0.25.sdf,1.0365882814288583,17,global,17,17,True,
7k4i__1__1.B__1.J_1.K_1.L,7,0.21,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7k4i__1__1.B__1.J_1.K_1.L/7k4i__1__1.B__1.J_1.K_1.L_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/7k4i__1__1.B__1.J_1.K_1.L/rank7_score0.21.sdf,1.565790766819026,17,global,17,17,True,
7k4i__1__1.B__1.J_1.K_1.L,5,0.21,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7k4i__1__1.B__1.J_1.K_1.L/7k4i__1__1.B__1.J_1.K_1.L_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/7k4i__1__1.B__1.J_1.K_1.L/rank5_score0.21.sdf,0.9071163928380085,17,global,17,17,True,
7k4i__1__1.B__1.J_1.K_1.L,6,0.21,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7k4i__1__1.B__1.J_1.K_1.L/7k4i__1__1.B__1.J_1.K_1.L_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/7k4i__1__1.B__1.J_1.K_1.L/rank6_score0.21.sdf,1.2109867547056739,17,global,17,17,True,
7k4i__1__1.B__1.J_1.K_1.L,9,0.17,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7k4i__1__1.B__1.J_1.K_1.L/7k4i__1__1.B__1.J_1.K_1.L_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/7k4i__1__1.B__1.J_1.K_1.L/rank9_score0.17.sdf,1.1322360688873556,17,global,17,17,True,
7k4i__1__1.B__1.J_1.K_1.L,8,0.19,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7k4i__1__1.B__1.J_1.K_1.L/7k4i__1__1.B__1.J_1.K_1.L_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/7k4i__1__1.B__1.J_1.K_1.L/rank8_score0.19.sdf,1.3883200725107911,17,global,17,17,True,
7k4i__1__1.B__1.J_1.K_1.L,1,0.92,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/7k4i__1__1.B__1.J_1.K_1.L/7k4i__1__1.B__1.J_1.K_1.L_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/7k4i__1__1.B__1.J_1.K_1.L/rank1_score0.92.sdf,0.19766542478985763,17,global,17,17,True,
4hjh__2__1.B__1.IC,6,0.72,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4hjh__2__1.B__1.IC/4hjh__2__1.B__1.IC_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4hjh__2__1.B__1.IC/rank6_score0.72.sdf,1.3040897724541576,16,global,16,16,True,
4hjh__2__1.B__1.IC,4,0.87,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4hjh__2__1.B__1.IC/4hjh__2__1.B__1.IC_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4hjh__2__1.B__1.IC/rank4_score0.87.sdf,1.4641035822777297,16,global,16,16,True,
4hjh__2__1.B__1.IC,8,0.49,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4hjh__2__1.B__1.IC/4hjh__2__1.B__1.IC_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4hjh__2__1.B__1.IC/rank8_score0.49.sdf,1.7974302685426302,16,global,16,16,True,
4hjh__2__1.B__1.IC,2,0.92,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4hjh__2__1.B__1.IC/4hjh__2__1.B__1.IC_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4hjh__2__1.B__1.IC/rank2_score0.92.sdf,1.9338589287446715,16,global,16,16,True,
4hjh__2__1.B__1.IC,9,0.38,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4hjh__2__1.B__1.IC/4hjh__2__1.B__1.IC_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4hjh__2__1.B__1.IC/rank9_score0.38.sdf,2.049284758726236,16,global,16,16,True,
4hjh__2__1.B__1.IC,3,0.89,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4hjh__2__1.B__1.IC/4hjh__2__1.B__1.IC_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4hjh__2__1.B__1.IC/rank3_score0.89.sdf,2.0126865120319146,16,global,16,16,True,
4hjh__2__1.B__1.IC,1,0.94,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4hjh__2__1.B__1.IC/4hjh__2__1.B__1.IC_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4hjh__2__1.B__1.IC/rank1_score0.94.sdf,2.154016984453277,16,global,16,16,True,
4hjh__2__1.B__1.IC,7,0.7,GNINA,/Users/aoxu/projects/DrugDiscovery/PoseBench/data/plinder_set/4hjh__2__1.B__1.IC/4hjh__2__1.B__1.IC_ligand.sdf,/Users/aoxu/projects/DrugDiscovery/PoseBench/forks/GNINA/inference/GNINA_plinder_output_0/4hjh__2__1.B__1.IC/rank7_score0.70.sdf,1.809818840768404,16,global,16,16,True,
